disease_id,disease_name
MESH:C536778,Systemic carnitine deficiency
MESH:D001024,Aortic Valve Stenosis
MESH:C538613,Panhypopituitarism X-linked
MESH:C565311,"Inclusion Body Myopathy 3, Autosomal Dominant"
MESH:D012626,Sebaceous Gland Neoplasms
MESH:C563801,"Fanconi Anemia, Complementation Group J"
MESH:D059366,"Asthma, Occupational"
MESH:D004479,Ectopia Lentis
MESH:C537210,"Knuckle pads, leuconychia and sensorineural deafness"
MESH:D004393,"Dwarfism, Pituitary"
MESH:C563845,Carney Complex Variant
MESH:D009187,Myelitis
MESH:D016857,Hypocapnia
MESH:D000210,Acute-Phase Reaction
MESH:C538525,Mitochondrial encephalopathy
MESH:C563657,"Fanconi Anemia, Complementation Group N"
MESH:C537067,Focal cortical dysplasia of Taylor
MESH:C567355,CD59 Deficiency
MESH:D011127,Polyps
MESH:D010032,Otitis Externa
MESH:D007499,Iris Diseases
MESH:C538353,Potassium aggravated myotonia
MESH:D009508,"Nevus, Pigmented"
MESH:C536254,Pyridoxine-dependent epilepsy
MESH:C537756,Renal hepatic pancreatic dysplasia Dandy Walker cyst
MESH:D034062,"Insomnia, Fatal Familial"
MESH:C564794,"Spondylometaepiphyseal Dysplasia, Short Limb-Hand Type"
MESH:C536088,"Ichthyosis hystrix, Curth Macklin type"
MESH:C536386,"Facial paresis, hereditary, congenital"
MESH:C580192,"Immune Dysregulation, Polyendocrinopathy, Enteropathy, X-Linked Syndrome"
MESH:C535607,Aicardi-Goutieres syndrome
MESH:C535726,Dyggve-Melchior-Clausen syndrome
MESH:D008531,Megacolon
MESH:D054880,Aspartylglucosaminuria
MESH:D020264,"Lead Poisoning, Nervous System, Childhood"
MESH:C564306,"Gaucher Disease, Perinatal Lethal"
MESH:C565232,"Interleukin 2 Receptor, Alpha, Deficiency of"
MESH:D020795,Photophobia
MESH:D004414,Dyspareunia
MESH:C536439,Corneal endothelial dystrophy type 2
MESH:D015783,Aniridia
MESH:D057770,Hyaline Fibromatosis Syndrome
MESH:C537651,"Bartter syndrome, antenatal , type 2"
MESH:D011038,Rothmund-Thomson Syndrome
MESH:D004412,Dysmenorrhea
MESH:D001117,Arenaviridae Infections
MESH:C562792,"Hypophosphatemic Rickets, Autosomal Recessive, 1"
MESH:C565238,"Parkinson Disease 7, Autosomal Recessive Early-Onset"
MESH:D020151,Protein C Deficiency
MESH:C536695,Weyers acrofacial dysostosis
MESH:C538191,Fumaric aciduria
MESH:C565707,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 10"
MESH:C566472,"Pigmented Nodular Adrenocortical Disease, Primary, 2"
MESH:C535416,"Charcot-Marie-Tooth disease, Type 2I"
MESH:C535418,"Charcot-Marie-Tooth disease, Type 2K"
MESH:C536078,"Hydrocephalus, X-linked"
MESH:C563783,"Striatal Degeneration, Autosomal Dominant"
MESH:C565504,Hydrolethalus Syndrome 1
MESH:D020324,"Amnesia, Anterograde"
MESH:C537457,"Mental retardation-hypotonic facies syndrome, x-linked, 1"
MESH:C565375,Mitochondrial Complex II Deficiency
MESH:D013966,Thyroiditis
MESH:D054221,Classical Lissencephalies and Subcortical Band Heterotopias
MESH:C537417,Butyrylcholinesterase deficiency
MESH:D020325,Migraine with Aura
MESH:C537492,"Stickler syndrome, type 1"
MESH:C566254,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 1"
MESH:C562842,"Carcinoid Tumors, Intestinal"
MESH:D019698,"Hepatitis C, Chronic"
MESH:D011602,Psychophysiologic Disorders
MESH:C536352,Vitreoretinochoroidopathy
MESH:C535740,Congenital disorder of glycosylation type 1B
MESH:C567686,"Cardiomyopathy, Familial Hypertrophic, 13"
MESH:C565551,Ghosal Hematodiaphyseal Dysplasia
MESH:C536587,"Alport syndrome, recessive type"
MESH:C562875,Complement Factor H Deficiency
MESH:C564332,Craniolenticulosutural Dysplasia
MESH:D001660,Biliary Tract Diseases
MESH:C537705,Kabuki syndrome
MESH:D015618,"Histiocytosis, Sinus"
MESH:C565593,Encephaloclastic Proliferative Vasculopathy
MESH:C563961,"Deafness, Autosomal Recessive 3"
MESH:C536271,Ichthyosis prematurity syndrome
MESH:C537527,Succinyl-CoA:3-oxoacid CoA transferase deficiency
MESH:D015614,Histiocytosis
MESH:D055154,Dysphonia
MESH:D000532,Altitude Sickness
MESH:D054971,Orthostatic Intolerance
MESH:C538150,Syndactyly Cenani Lenz type
MESH:C536453,Craniofacial deafness hand syndrome
MESH:D004437,Ebstein Anomaly
MESH:D009357,Neonatal Abstinence Syndrome
MESH:C538331,Naegeli syndrome
MESH:C562476,"Hematuria, Benign Familial"
MESH:C538212,Dent disease 1
MESH:C537627,Keratosis palmoplantaris with periodontopathia and onychogryposis
MESH:D001146,"Arrhythmia, Sinus"
MESH:D003926,Diabetic Coma
MESH:C536133,Meckel syndrome type 1
MESH:D001764,Blepharospasm
MESH:D000474,Alkaptonuria
MESH:C537014,Infantile polyarteritis
MESH:D018301,"Neoplasms, Mesothelial"
MESH:D020514,Hypokalemic Periodic Paralysis
MESH:C566404,"Dermatitis, Atopic, 1"
MESH:D016112,Ichthyosis Vulgaris
MESH:D061205,Vascular Calcification
MESH:C564505,"Epilepsy, X-Linked, with Variable Learning Disabilities and Behavior Disorders"
MESH:D007713,Klinefelter Syndrome
MESH:C536457,Vohwinkel syndrome
MESH:C567262,"Spastic Paraplegia 42, Autosomal Dominant"
MESH:D014550,"Urinary Incontinence, Stress"
MESH:D003873,"Dermatitis, Exfoliative"
MESH:C535847,Hay-Wells syndrome
MESH:C537168,Papillorenal syndrome
MESH:C567357,Birk-Barel Mental Retardation Dysmorphism Syndrome
MESH:C564732,"Xeroderma Pigmentosum, Complementation Group E"
MESH:D052159,Frasier Syndrome
MESH:C567691,"Factor Xiii, A Subunit, Deficiency Of"
MESH:D016574,Seasonal Affective Disorder
MESH:D009443,Neuritis
MESH:D004428,Ear Neoplasms
MESH:C535959,Epidermolysis bullosa simplex with mottled pigmentation
MESH:C535992,De Sanctis-Cacchione syndrome
MESH:C537833,"Macular dystrophy, concentric annular"
MESH:C563177,Glucocorticoid-Remediable Aldosteronism
MESH:C535310,3-Hydroxyacyl-CoA Dehydrogenase Deficiency
MESH:D014607,Uveomeningoencephalitic Syndrome
MESH:C535924,Chilblain lupus 1
MESH:C537022,"Keratitis, hereditary"
MESH:D015576,Hyperostosis
MESH:C535328,Homocarnosinosis
MESH:D031300,Retinal Vasculitis
MESH:C567706,"Amelogenesis Imperfecta, Hypomaturation Type, Iia3"
MESH:D016471,Ovarian Hyperstimulation Syndrome
MESH:C535521,Stargardt disease 4
MESH:D010033,Otitis Media
MESH:C567006,"Acyl-CoA Dehydrogenase Family, Member 9, Deficiency of"
MESH:C566579,Cone Dystrophy 3
MESH:D001437,Bacteriuria
MESH:C564048,"Dystonia 3, Torsion, X-Linked"
MESH:D010244,"Bulbar Palsy, Progressive"
MESH:D008583,"Meningitis, Haemophilus"
MESH:C538324,3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency
MESH:D045745,"Scleroderma, Limited"
MESH:D020428,Femoral Neuropathy
MESH:C536662,Peroxisomal ACYL-COA oxidase deficiency
MESH:D006192,Haemophilus Infections
MESH:C537172,Parastremmatic dwarfism
MESH:D007873,Legg-Calve-Perthes Disease
MESH:C562707,"ACTH Deficiency, Isolated"
MESH:D013344,Subacute Sclerosing Panencephalitis
MESH:C536181,"Ectodermal dysplasia, hypohidrotic, with immune deficiency"
MESH:C564513,"Mental Retardation, X-Linked 46"
MESH:D005146,Facial Asymmetry
MESH:C562794,"Vitamin D-Dependent Rickets, Type 2A"
MESH:C536416,Primary lateral sclerosis juvenile
MESH:D016750,Stiff-Person Syndrome
MESH:D020331,Mobius Syndrome
MESH:C563799,Amish Infantile Epilepsy Syndrome
MESH:C540694,"Thrombophilia, hereditary"
MESH:C567066,"Mental Retardation, X-Linked 93"
MESH:C567773,"46,Xy Gonadal Dysgenesis, Partial, With Minifascicular Neuropathy"
MESH:C537483,"Spastic paraplegia 11, autosomal recessive"
MESH:D012133,Respiratory Paralysis
MESH:C564498,Premature Ovarian Failure 2a
MESH:D054549,Takotsubo Cardiomyopathy
MESH:C538258,ATR-X syndrome
MESH:C567732,Brugada Syndrome 8
MESH:C537525,Sclerosteosis
MESH:C538118,"Hidradenitis suppurativa, familial"
MESH:D008585,"Meningitis, Meningococcal"
MESH:C562603,Trehalase Deficiency
MESH:C565833,"Autoimmune Lymphoproliferative Syndrome, Type IIA"
MESH:D013224,Status Asthmaticus
MESH:D011559,Pseudotumor Cerebri
MESH:C566695,"Scapuloperoneal Syndrome, Neurogenic, Kaeser Type"
MESH:C536296,Joubert syndrome 4
MESH:C566815,Char syndrome
MESH:D001606,Bernard-Soulier Syndrome
MESH:D002313,"Cardiomyopathy, Restrictive"
MESH:C566572,"Cervical Dystonia, Primary"
MESH:C536678,Snyder Robinson syndrome
MESH:D004172,Diplopia
MESH:C537915,"Chondrodysplasia, Grebe type"
MESH:C566996,"Cardiac Arrhythmia, Ankyrin-B-Related"
MESH:D000275,Adjustment Disorders
MESH:C537583,"Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis"
MESH:D003109,"Colonic Diseases, Functional"
MESH:D007662,Ketosis
MESH:D046349,"Coproporphyria, Hereditary"
MESH:D002385,Cataplexy
MESH:C567647,"Hypophosphatemic Rickets, Autosomal Recessive, 2"
MESH:D010916,Pityriasis Rubra Pilaris
MESH:C566852,"Hypothyroidism, Congenital, Nongoitrous, 2"
MESH:C567456,"Prostate Cancer, Hereditary, 13"
MESH:D017719,Diabetic Foot
MESH:C564832,"Myoglobinuria, Acute Recurrent, Autosomal Recessive"
MESH:D029502,"Anemia, Hypoplastic, Congenital"
MESH:C536372,"Aniridia, type 2"
MESH:D014777,Virus Diseases
MESH:C538139,"Sucrase-isomaltase deficiency, congenital"
MESH:C536857,"Spastic paraplegia 2, X-linked"
MESH:C567649,Diamond-Blackfan Anemia 10
MESH:C536176,Dimauro disease
MESH:D056693,Propionic Acidemia
MESH:D003139,Common Cold
MESH:C535739,Congenital disorder of glycosylation type 1A
MESH:C536430,COACH syndrome
MESH:D015356,Retinal Artery Occlusion
MESH:D010505,Familial Mediterranean Fever
MESH:D055948,Sarcopenia
MESH:D008342,Mandibulofacial Dysostosis
MESH:C567020,"Polyhydramnios, Megalencephaly, And Symptomatic Epilepsy"
MESH:D008415,Mastocytosis
MESH:C537993,"Charcot-Marie-Tooth disease, Type 2D"
MESH:D000853,Anophthalmos
MESH:C565607,Schopf-Schulz-Passarge Syndrome
MESH:C537247,"Hemochromatosis, type 2"
MESH:C562600,"Lactase Deficiency, Congenital"
MESH:C537516,Pleuropulmonary blastoma
MESH:D013174,Sporotrichosis
MESH:C567286,"Diabetes Mellitus, Insulin-Dependent, 20"
MESH:C565789,"Advanced Sleep-Phase Syndrome, Familial"
MESH:C565195,"Deafness, Congenital, with Inner Ear Agenesis, Microtia, and Microdontia"
MESH:D004698,"Endocarditis, Subacute Bacterial"
MESH:C536113,Nevo syndrome
MESH:C564050,"Thrombocytopenia, Platelet Dysfunction, Hemolysis, and Imbalanced Globin Synthesis"
MESH:D016518,Neurofibromatosis 2
MESH:C537328,Shprintzen Golberg craniosynostosis
MESH:D002832,Choroid Hemorrhage
MESH:D004402,"Dysautonomia, Familial"
MESH:C536456,Craniofrontonasal dysplasia
MESH:C565824,"Cardiomyopathy, Dilated, 1g"
MESH:C538346,Naxos disease
MESH:C536687,Weaver syndrome
MESH:D018213,"Neoplasms, Bone Tissue"
MESH:C535982,Congenital amegakaryocytic thrombocytopenia
MESH:D014901,West Nile Fever
MESH:C537459,Meretoja syndrome
MESH:C564362,"Neuronopathy, Distal Hereditary Motor, Type Viib"
MESH:C562801,"3-Methylglutaconic Aciduria, Type I"
MESH:C535374,Dermatopathia pigmentosa reticularis
MESH:C562725,Prekallikrein Deficiency
MESH:D006848,Testicular Hydrocele
MESH:C565231,"MODY, Type 6"
MESH:C536079,Hydrolethalus syndrome
MESH:D013587,Syphilis
MESH:C562643,amyloidosis IX
MESH:D058405,Desmoplastic Small Round Cell Tumor
MESH:C564953,"Ceroid Lipofuscinosis, Neuronal, 1"
MESH:D000341,"Affective Disorders, Psychotic"
MESH:D009759,"Nystagmus, Pathologic"
MESH:D014123,Toxoplasmosis
MESH:D006473,Postpartum Hemorrhage
MESH:C548080,Neuroferritinopathy
MESH:C535955,Epidermolysa bullosa simplex and limb girdle muscular dystrophy
MESH:D012607,Scotoma
MESH:C537871,Laron syndrome type 2
MESH:C536081,Hydroxykynureninuria
MESH:D020386,Isaacs Syndrome
MESH:D052556,"Niemann-Pick Disease, Type C"
MESH:C536293,Agenesis of Cerebellar Vermis
MESH:C567616,Split-Hand-Foot Malformation 6
MESH:D013590,"Syphilis, Congenital"
MESH:C565788,"Febrile Convulsions, Familial, 4"
MESH:D054908,Extensively Drug-Resistant Tuberculosis
MESH:C538268,Auditory neuropathy
MESH:C536200,"Ehlers-Danlos syndrome, cardiac valvular form"
MESH:C535903,Limb-mammary syndrome
MESH:C567688,"Factor XIII, B Subunit, Deficiency Of"
MESH:D018263,"Adenocarcinoma, Follicular"
MESH:C567214,"Deafness, Autosomal Dominant 2B"
MESH:C536833,Glutaric Acidemia I
MESH:D009916,Orbital Diseases
MESH:D020790,"Diabetes Insipidus, Neurogenic"
MESH:C562924,Dowling-Degos Disease
MESH:D010610,Pharyngeal Neoplasms
MESH:C564008,Retinitis Pigmentosa 13
MESH:C563802,"Fanconi Anemia, Complementation Group I"
MESH:D000038,Abscess
MESH:D003095,Collagen Diseases
MESH:C563256,"Corneal Dystrophy, Fleck"
MESH:C564948,"Neuropathy, Hereditary Sensory, with Spastic Paraplegia, Autosomal Recessive"
MESH:C536629,Schimke immunoosseous dysplasia
MESH:C537723,Lubs X-linked mental retardation syndrome
MESH:D005393,Fish Diseases
MESH:D054082,Lissencephaly
MESH:D013341,Sturge-Weber Syndrome
MESH:C562903,"Male Infertility with Large-Headed, Multiflagellar, Polyploid Spermatozoa"
MESH:D007835,Lassa Fever
MESH:D004370,Duane Retraction Syndrome
MESH:C564506,"Spinal Muscular Atrophy, Distal, X-Linked 3"
MESH:C563209,Hyaluronidase Deficiency
MESH:D012080,Chronic Kidney Disease-Mineral and Bone Disorder
MESH:C537301,Griscelli syndrome type 1
MESH:C563797,Combined Oxidative Phosphorylation Deficiency 1
MESH:C567710,Weill-Marchesani-Like Syndrome
MESH:D006250,Hartnup Disease
MESH:C535502,"Epiphyseal dysplasia, multiple, 2"
MESH:C536943,NOG-Related-Symphalangism Spectrum Disorder
MESH:D017092,"Porphyria, Erythropoietic"
MESH:D017118,"Porphyria, Acute Intermittent"
MESH:D018323,"Hemangioendothelioma, Epithelioid"
MESH:C567646,Miyoshi Muscular Dystrophy 2
MESH:C537922,Fetal hydantoin syndrome
MESH:C566052,"Cardiomyopathy, Dilated, 1t"
MESH:C535532,Congenital idiopathic intestinal pseudoobstruction
MESH:C536295,Joubert syndrome 3
MESH:D011552,Pseudomonas Infections
MESH:C562901,"Nephrolithiasis, X-Linked Recessive, with Renal Failure"
MESH:D014098,Toothache
MESH:D055964,Alien Limb Phenomenon
MESH:D006395,Hemarthrosis
MESH:C566869,"Night Blindness, Congenital Stationary, Autosomal Dominant 2"
MESH:D005097,"Exostoses, Multiple Hereditary"
MESH:C567847,"Hypomyelination, Global Cerebral"
MESH:D013684,Telangiectasis
MESH:D012817,"Signs and Symptoms, Digestive"
MESH:D054517,Orbital Cellulitis
MESH:D008595,Menorrhagia
MESH:D001656,Biliary Atresia
MESH:D017714,Community-Acquired Infections
MESH:D009800,Oculocerebrorenal Syndrome
MESH:D010018,Osteomalacia
MESH:C537196,Spinocerebellar ataxia 14
MESH:D020803,"Encephalitis, Herpes Simplex"
MESH:C567359,"Microtia, Hearing Impairment, And Cleft Palate"
MESH:C535586,Carnevale syndrome
MESH:C566464,Holoprosencephaly 5
MESH:C536905,Thymic epithelial tumor
MESH:C564589,Smith-McCort Dysplasia
MESH:C564388,"Cardiomyopathy, Dilated, 1N"
MESH:C537303,Griscelli syndrome type 3
MESH:C567753,"Glaucoma 1, Open Angle, O"
MESH:D010192,Pancreatic Pseudocyst
MESH:D006316,"Hearing Loss, High-Frequency"
MESH:D010612,Pharyngitis
MESH:C536380,Evans Syndrome
MESH:D050336,Mulibrey Nanism
MESH:C566612,"Deafness, Autosomal Dominant 13"
MESH:D011051,Poliomyelitis
MESH:C564404,"Mental Retardation, Autosomal Recessive 2"
MESH:D002613,Cheilitis
MESH:D006314,"Hearing Loss, Conductive"
MESH:C566500,"Migraine, Familial Hemiplegic, 3"
MESH:D004410,Dyslexia
MESH:C535600,dopamine beta hydroxylase deficiency
MESH:D006211,Pantothenate Kinase-Associated Neurodegeneration
MESH:C567115,Combined Cellular And Humoral Immune Defects With Granulomas
MESH:C536233,Blepharophimosis syndrome type 1
MESH:D006547,Hernia
MESH:C537250,"Hemophagocytic lymphohistiocytosis, familial, 2"
MESH:C536048,"[OBSOLETE] Osteogenesis imperfecta, type 7"
MESH:D016781,"Toxoplasmosis, Cerebral"
MESH:C567855,"Cutis Laxa, Autosomal Recessive, Type IIB"
MESH:C535968,Hereditary macular coloboma
MESH:D020293,"Vasculitis, Central Nervous System"
MESH:C538397,Nemaline myopathy 5
MESH:C562632,"Cutis Laxa, Autosomal Recessive, Type IIA"
MESH:C536053,Osteopathia striata cranial sclerosis
MESH:C563423,Proprotein Convertase 1 3 Deficiency
MESH:C537089,Brachydactyly type A2
MESH:C563306,"Cardiomyopathy, Dilated, 1D"
MESH:C567767,Nijmegen Breakage Syndrome-Like Disorder
MESH:D006429,Hemiplegia
MESH:D002054,Burning Mouth Syndrome
MESH:D048550,Hepatic Insufficiency
MESH:C566795,"[OBSOLETE] Pneumothorax, Primary Spontaneous"
MESH:C563408,"Epidermolysis Bullosa Simplex, Autosomal Recessive"
MESH:D003233,"Conjunctivitis, Allergic"
MESH:C563908,"Deafness, Autosomal Recessive 35"
MESH:D010310,Parovarian Cyst
MESH:D002925,Ciliary Motility Disorders
MESH:C536214,Crisponi syndrome
MESH:C537147,"Familial benign hypercalcemia, type 3"
MESH:D014188,Transposition of Great Vessels
MESH:C535819,Pseudoachondroplasia
MESH:C536990,Mowat-Wilson syndrome
MESH:C567097,"Krabbe Disease, Atypical, due to Saposin A Deficiency"
MESH:D058249,Birt-Hogg-Dube Syndrome
MESH:C535753,Congenital disorder of glycosylation type 2D
MESH:D009188,"Myelitis, Transverse"
MESH:D008796,Metrorrhagia
MESH:C567480,"[OBSOLETE] Myopathy, X-Linked, With Postural Muscle Atrophy"
MESH:D015418,"Optic Atrophies, Hereditary"
MESH:D056828,Hereditary Angioedema Type III
MESH:D003318,Corneal Opacity
MESH:D016868,Serratia Infections
MESH:C535970,Coloboma of optic nerve
MESH:C536291,Immunoglobulin a deficiency 2
MESH:C562649,Enterokinase Deficiency
MESH:C535737,Ethylmalonic encephalopathy
MESH:D007184,Incontinentia Pigmenti
MESH:D007966,"Leukodystrophy, Metachromatic"
MESH:C563786,"Hyperthyroidism, Nonautoimmune"
MESH:D020427,Peroneal Neuropathies
MESH:C564563,"Lissencephaly, X-Linked, 2"
MESH:C537699,"Nephronophthisis, familial juvenile"
MESH:D004406,Dysgammaglobulinemia
MESH:C536438,Cohen syndrome
MESH:D014399,"Tuberculosis, Spinal"
MESH:D009145,Mushroom Poisoning
MESH:D008339,Mandibular Neoplasms
MESH:D056846,Weill-Marchesani Syndrome
MESH:C566530,"Bartter Syndrome, Type 4A"
MESH:D008179,"Lupus Erythematosus, Discoid"
MESH:C537257,Hepatic venoocclusive disease with immunodeficiency
MESH:D020968,Brachial Plexus Neuritis
MESH:D006486,Hemosiderosis
MESH:C536467,"Waardenburg syndrome, type 4"
MESH:D016726,"Plasma Cell Granuloma, Pulmonary"
MESH:C535308,3-methylcrotonyl CoA carboxylase 1 deficiency
MESH:D000370,Ageusia
MESH:D014929,Wolfram Syndrome
MESH:C563895,Amyotrophic Lateral Sclerosis 8
MESH:D020751,Alcohol-Induced Disorders
MESH:C566394,Cerebral Cavernous Malformations 2
MESH:C535744,Congenital disorder of glycosylation type 1F
MESH:D014596,Uterine Prolapse
MESH:D011529,"Protozoan Infections, Animal"
MESH:C566857,"Ceroid Lipofuscinosis, Neuronal, 2"
MESH:D012480,Salmonella Infections
MESH:D008844,Micrognathism
MESH:C531616,[OBSOLETE] Primary amyloidosis
MESH:C537987,"Charcot-Marie-Tooth disease, Type 1F"
MESH:C535941,"[OBSOLETE] Chondrodysplasia punctata, brachytelephalangic"
MESH:D002286,"Carcinoma, Ehrlich Tumor"
MESH:D065666,Mesenteric Ischemia
MESH:D017091,"Colitis, Ischemic"
MESH:D016884,"Polyendocrinopathies, Autoimmune"
MESH:C566600,Keratosis Linearis with Ichthyosis Congenita and Sclerosing Keratoderma
MESH:D000751,"Anemia, Neonatal"
MESH:C535780,Spondylocarpotarsal synostosis
MESH:D045826,Flavobacteriaceae Infections
MESH:D019263,Dysthymic Disorder
MESH:D052497,"Lipodystrophy, Congenital Generalized"
MESH:C566437,"Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 4"
MESH:D058747,CHARGE Syndrome
MESH:D012185,Retroperitoneal Fibrosis
MESH:C564252,"Spondyloepiphyseal Dysplasia, Kimberley Type"
MESH:D015456,"Leukemia, Biphenotypic, Acute"
MESH:C537998,Dyssegmental dysplasia
MESH:C535919,"Charcot-Marie-Tooth disease, X-linked, 1"
MESH:D063173,Retrognathia
MESH:C535343,"Cataract, posterior polar, 3"
MESH:D054331,Sertoli Cell-Only Syndrome
MESH:C563796,"Diabetes Mellitus, Permanent Neonatal, with Cerebellar Agenesis"
MESH:D002817,Chordoma
MESH:C562591,"Xeroderma Pigmentosum, Complementation Group D"
MESH:C537571,Jeune syndrome
MESH:D003229,Conjunctival Diseases
MESH:C567048,"Surfactant Metabolism Dysfunction, Pulmonary, 2"
MESH:C536522,Vacuolar myopathy
MESH:C567032,Phosphoserine Aminotransferase Deficiency
MESH:D020212,Carotid Artery Injuries
MESH:D004438,Ecchymosis
MESH:D018249,"Adenoma, Oxyphilic"
MESH:D009755,Night Blindness
MESH:C538246,Aminoacylase 1 deficiency
MESH:C567867,"Cerebral Palsy, Spastic Quadriplegic, 2"
MESH:D002639,Cheyne-Stokes Respiration
MESH:D018219,"Histiocytoma, Benign Fibrous"
MESH:C566415,Endplate Acetylcholinesterase Deficiency
MESH:C565394,"Methylcobalamin Deficiency, CblG Type"
MESH:C566587,"Fibrosis Of Extraocular Muscles, Congenital, 2"
MESH:D046088,"Hearing Loss, Unilateral"
MESH:D020146,Putaminal Hemorrhage
MESH:C567809,Glycogen Storage Disease IXC
MESH:C535289,Rapp-Hodgkin syndrome
MESH:C565531,"Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-Positive, Type II"
MESH:D002418,Cattle Diseases
MESH:D005533,Foot Dermatoses
MESH:D009072,Moyamoya Disease
MESH:C567551,"[OBSOLETE] Spondyloepimetaphyseal Dysplasia, Pakistani Type"
MESH:D028243,"Cerebral Amyloid Angiopathy, Familial"
